phone 	193099 	1.77079584078 	341938.906059
strong 	183808 	1.64163881617 	301746.347523
br 	106051 	3.10893261476 	329705.412728
pros 	101274 	1.5626666363 	158257.500925
strong pros 	91819 	1.64906657723 	151415.644055
pros strong 	91349 	1.64898994594 	150633.582572
good 	80651 	2.28837070234 	184559.385515
screen 	64082 	2.28130002847 	146190.268424
great 	54814 	2.47236177101 	135520.038116
camera 	52636 	2.47798882566 	130431.419827
battery 	46377 	2.67179736849 	123909.946558
like 	37568 	2.89074097211 	108599.35684
use 	36001 	2.83768145638 	102159.370111
quality 	34641 	2.88480915156 	99932.6738192
android 	34111 	2.97820374093 	101589.507807
apps 	31904 	3.06788440149 	97877.783945
just 	31150 	3.08086124836 	95968.8278864
samsung 	29400 	3.25760717716 	95773.6510086
best 	26639 	3.15301808285 	83993.2487089
better 	26349 	3.18566178233 	83939.0023026
features 	26214 	3.07546793578 	80620.3164684
price 	25497 	3.18780158343 	81279.3769727
mobile 	23715 	3.43577004302 	81479.2865703
fast 	23629 	3.12112008037 	73748.9463791
touch 	23382 	3.17548422163 	74249.1720702
buy 	22169 	3.31431209157 	73474.9847581
really 	21886 	3.39084953777 	74212.1329836
display 	21358 	3.33832917849 	71300.0345942
nice 	21073 	3.30285971768 	69601.1628306
phones 	19670 	3.48891908223 	68627.0383475
using 	19291 	3.4383221499 	66328.6725937
easy 	18852 	3.35314160962 	63213.4256245
iphone 	18740 	3.69491096091 	69242.6314074
time 	18731 	3.48396891743 	65258.2217924
life 	18679 	3.36348433949 	62826.5239774
nokia 	18437 	3.92948904864 	72447.9895897
awesome 	17756 	3.48761040691 	61926.010385
processor 	17615 	3.47945269243 	61290.5591771
htc 	17436 	3.87418837532 	67550.3485121
galaxy 	17415 	3.72299473365 	64835.9532866
memory 	17355 	3.64574984993 	63271.9886456
love 	16016 	3.56604830899 	57113.8297168
battery life 	15948 	3.4926478533 	55700.7479644
flipkart 	15807 	3.72064578308 	58812.2478931
got 	15635 	3.62066991592 	56609.1741354
br br 	15423 	4.55225231367 	70209.3874337
keyboard 	14685 	3.56173955854 	52304.1454172
video 	14660 	3.69626689332 	54187.272656
size 	14146 	3.63572208952 	51430.9246783
don 	13957 	3.79662711659 	52989.5246662
bought 	13451 	3.67869824912 	49482.1701488
looks 	13445 	3.71190756941 	49906.5972707
device 	13290 	4.01507049907 	53360.2869326
used 	13166 	3.79578366965 	49975.2877946
day 	13142 	3.81469676296 	50132.7448588
music 	12995 	3.88529337457 	50489.3874026
games 	12816 	3.87611525589 	49676.2931195
excellent 	12442 	3.81938554242 	47520.7949188
days 	12391 	3.82217092577 	47360.5199412
os 	12248 	3.87865629502 	47505.7823014
amazing 	12178 	3.83885252684 	46749.5460718
new 	12053 	3.88950261029 	46880.1749619
product 	12039 	3.94764189719 	47525.6608002
works 	11992 	3.83553285966 	45995.710053
need 	11915 	3.87236632805 	46139.2447987
dual 	11829 	3.96902247799 	46949.5668921
want 	11818 	3.89610874497 	46044.213148
problem 	11743 	4.00025026718 	46974.9388875
does 	11734 	3.89403963602 	45692.661089
design 	11546 	3.80425032418 	43923.874243
sound 	11426 	3.88929687014 	44439.1060382
ram 	11296 	4.00890733054 	45284.6172058
big 	11173 	3.90746125975 	43658.0646552
service 	11033 	4.06419899178 	44840.3074763
internet 	10978 	3.89042896515 	42709.1291794
user 	10896 	3.91862632201 	42697.3524047
cons 	10867 	3.90662365107 	42453.2792162
sony 	10742 	4.29805891097 	46169.7488216
people 	10661 	4.03581372956 	43025.8101709
say 	10602 	3.98146449244 	42211.4865489
card 	10399 	4.09745858106 	42609.4717844
speed 	10282 	3.93206222471 	40429.4637945
lot 	10155 	4.0188101318 	40811.0168884
core 	10152 	4.14585616872 	42088.7318248
sim 	10151 	4.33930024004 	44048.2367367
3g 	9974 	4.04671008356 	40361.8863734
look 	9889 	4.01518715115 	39706.1857378
hd 	9843 	4.19755537259 	41316.5375324
windows 	9716 	4.3072340006 	41849.0855499
think 	9716 	4.04815586694 	39331.8824032
feel 	9645 	4.06456661632 	39202.7450144
app 	9575 	4.20218598495 	40235.9308059
experience 	9537 	4.12324742443 	39323.4106868
low 	9527 	4.11625348322 	39215.5469346
wifi 	9459 	4.07677467225 	38562.2116248
light 	9324 	4.06432151828 	37895.7338364
available 	9094 	4.12754570523 	37535.9006434
work 	9078 	4.12845984176 	37478.1584435
thing 	9060 	4.09821884465 	37129.8627325
market 	9043 	4.10152001576 	37090.0455025
touch screen 	9001 	4.02798450808 	36255.8885572
s3 	8939 	4.53739319926 	40559.7578082
performance 	8910 	4.17704751794 	37217.4933848
smart 	8708 	4.20726213798 	36636.8386975
lumia 	8549 	4.76620667825 	40746.3008924
make 	8511 	4.18558751475 	35623.535338
smartphone 	8503 	4.25607350679 	36189.3930282
feature 	8459 	4.19853583349 	35515.4146155
10 	8457 	4.4655071065 	37764.7935996
interface 	8451 	4.0920268744 	34581.7191156
range 	8394 	4.22581025141 	35471.4512503
know 	8313 	4.24090049713 	35254.6058326
free 	8234 	4.22322143938 	34774.0053318
overall 	8122 	4.12950559349 	33539.8444303
internal 	8060 	4.28590398019 	34544.3860803
resolution 	8029 	4.220925886 	33889.8139387
pretty 	8018 	4.27404613373 	34269.3019003
gb 	7989 	4.48771379253 	35852.3454885
high 	7858 	4.23463362535 	33275.751028
dont 	7841 	4.3618134258 	34200.9790717
note 	7795 	4.6692123348 	36396.5101498
money 	7696 	4.23245671425 	32572.9868729
easy use 	7687 	4.14439485992 	31857.9632882
ve 	7681 	4.43967241162 	34101.1237937
looking 	7677 	4.20655557397 	32293.7271414
xperia 	7602 	4.71700456763 	35858.6687231
play 	7541 	4.33527544189 	32692.3121073
bad 	7480 	4.33062688018 	32393.0890637
smooth 	7349 	4.26937217121 	31375.6160862
flash 	7317 	4.32329733812 	31633.5666231
super 	7269 	4.34772407084 	31603.6062709
google 	7146 	4.41710047818 	31564.6000171
small 	7071 	4.31020670091 	30477.4715821
little 	7040 	4.37761154267 	30818.3852604
far 	7028 	4.3609888195 	30649.0294234
comes 	6926 	4.40945757143 	30539.9031397
clear 	6921 	4.33222739268 	29983.3457848
gps 	6919 	4.3756021649 	30274.791379
decent 	6892 	4.3906020248 	30260.0291549
videos 	6871 	4.46495820885 	30678.727853
way 	6841 	4.3872116164 	30012.9146678
software 	6593 	4.46167113504 	29415.7977933
having 	6587 	4.4609421392 	29384.2258709
run 	6581 	4.4695415884 	29414.0531933
makes 	6544 	4.42199473721 	28937.5335603
data 	6536 	4.55145422903 	29748.3048409
bit 	6480 	4.46221823088 	28915.1741361
calls 	6470 	4.43611178831 	28701.6432704
email 	6378 	4.42322205392 	28211.3102599
samsung galaxy 	6201 	4.52858256958 	28081.740514
months 	6192 	4.45025072631 	27555.9524973
worth 	6111 	4.43433621967 	27098.2286384
voice 	6089 	4.50565064649 	27434.9067865
apple 	6088 	4.69673596463 	28593.7285527
support 	6048 	4.57608701094 	27676.1742422
compared 	5944 	4.53209751169 	26938.7876095
beautiful 	5938 	4.44056455193 	26368.0723093
doesn 	5907 	4.54015019195 	26818.6671839
web 	5887 	4.47914284384 	26368.7139217
strong great 	5881 	4.39179138863 	25828.1251565
store 	5852 	4.5494617996 	26623.4504513
large 	5849 	4.4789573323 	26197.4214366
things 	5812 	4.56531126369 	26533.5890646
buying 	5808 	4.51618411552 	26229.997343
review 	5806 	4.58203269734 	26603.2818408
internal memory 	5792 	4.58739353492 	26570.1833543
micromax 	5786 	4.83502298048 	27975.4429651
applications 	5781 	4.53072912129 	26192.1450502
quite 	5760 	4.63980820469 	26725.295259
update 	5721 	4.67936012737 	26770.6192887
cool 	5713 	4.51253272298 	25780.0994464
did 	5669 	4.58079965156 	25968.5532247
hand 	5600 	4.54767200097 	25466.9632054
build 	5589 	4.55565129725 	25461.5351003
issue 	5580 	4.67011020243 	26059.2149295
player 	5552 	4.62940498993 	25702.4565041
ui 	5468 	4.61378802905 	25228.1929428
good phone 	5408 	4.52819278201 	24488.4665651
happy 	5364 	4.55986605512 	24459.1215196
s4 	5332 	5.1604861249 	27515.712018
guys 	5297 	4.68549860294 	24819.0860998
long 	5296 	4.5814159844 	24263.1790534
blackberry 	5274 	4.78265769732 	25223.7366957
browser 	5267 	4.57915795204 	24118.4249334
hours 	5247 	4.76595949002 	25006.9894441
perfect 	5233 	4.59757544107 	24059.1122831
dual core 	5229 	4.63697996393 	24246.7682314
mp 	5220 	4.69374229515 	24501.3347807
sd 	5210 	4.74759237641 	24734.9562811
usage 	5202 	4.71230862099 	24513.4294464
great phone 	5181 	4.55265159497 	23587.2879135
bluetooth 	5160 	4.63850186878 	23934.6696429
getting 	5158 	4.63091540127 	23886.2616397
reviews 	5145 	4.71535847673 	24260.5193628
browsing 	5141 	4.61378802905 	23719.4842573
working 	5104 	4.68390352456 	23906.6435893
month 	5078 	4.62918940299 	23507.0237884
pictures 	4964 	4.69765889963 	23319.1787777
right 	4919 	4.68208368784 	23031.1696605
easily 	4866 	4.70716842276 	22905.0815451
backup 	4857 	4.69973862308 	22826.6304923
fine 	4803 	4.74395909156 	22785.2355168
ics 	4739 	4.83794036751 	22926.9994016
end 	4738 	4.72765177575 	22399.6141135
lag 	4726 	4.74613747799 	22430.245721
times 	4723 	4.75955394952 	22479.3733036
inch 	4718 	4.743234016 	22378.5780875
feels 	4701 	4.70507320607 	22118.5491417
amp 	4680 	5.0008499678 	23403.9778493
sure 	4674 	4.73577219295 	22134.9992299
going 	4672 	4.72908000737 	22094.2617944
takes 	4634 	4.70716842276 	21813.018471
network 	4601 	4.85806177071 	22351.942207
come 	4583 	4.74033895969 	21724.9734523
lots 	4581 	4.7095016016 	21574.2268369
power 	4548 	4.83900334928 	22007.7872325
responsive 	4542 	4.67235840481 	21221.8518747
set 	4526 	4.83820600704 	21897.7203879
old 	4495 	4.80143044547 	21582.4298524
budget 	4476 	4.78542603934 	21419.5669521
recommend 	4472 	4.70856767671 	21056.7146503
storage 	4470 	4.87418013633 	21787.5852094
speaker 	4465 	4.77290396237 	21311.016192
ok 	4398 	4.81613469596 	21181.3603928
hardware 	4348 	4.84006746217 	21044.6133255
smart phone 	4333 	4.82082342557 	20888.627903
issues 	4333 	4.87115524746 	21106.7156872
4g 	4331 	4.90295709062 	21234.7071595
android phone 	4315 	4.79454002648 	20688.4402143
version 	4313 	4.89000281203 	21090.5821283
dual sim 	4298 	4.94226851083 	21241.8700596
able 	4295 	4.84460261734 	20807.5682415
plus 	4278 	4.83980132777 	20704.6700802
gaming 	4276 	4.88609328457 	20892.9348848
problems 	4272 	4.86896106117 	20800.2016533
bought phone 	4262 	4.743234016 	20215.6633762
touchscreen 	4256 	4.82134575517 	20519.647534
superb 	4234 	4.85238684669 	20545.0059089
value 	4218 	4.82974034802 	20371.8447879
mb 	4211 	5.00523593974 	21077.0485422
case 	4205 	4.92589387596 	20713.3837484
home 	4190 	4.91063958679 	20575.5798687
text 	4185 	4.85724909289 	20327.5874538
charge 	4174 	4.89871440288 	20447.2339176
fi 	4119 	4.86485989343 	20038.357901
cheap 	4105 	4.8791497766 	20028.9098329
wi 	4092 	4.87115524746 	19932.7672726
poor 	4089 	4.92618394123 	20143.1661357
best phone 	4088 	4.80091841269 	19626.1544711
built 	4086 	4.85779080472 	19848.9332281
wi fi 	4061 	4.87887303659 	19813.1034016
sound quality 	4046 	4.82212976149 	19510.337015
slow 	4035 	4.91006848455 	19812.1263352
battery backup 	4032 	4.86131910258 	19600.8386216
purchased 	3980 	4.86513278195 	19363.2284722
bright 	3969 	4.82343780615 	19144.2246526
clarity 	3963 	4.9229978415 	19509.8404459
sleek 	3956 	4.80296811876 	19000.5418778
screen br 	3954 	4.82763508408 	19088.4691225
cover 	3916 	5.04396697689 	19752.1746815
button 	3916 	5.08256125444 	19903.3098724
faster 	3897 	4.90494318859 	19114.5636059
thanks 	3884 	4.88720873365 	18981.9187215
ll 	3874 	5.06774616865 	19632.4486574
heavy 	3868 	4.94788567269 	19138.4217819
gives 	3856 	4.95652053354 	19112.3431773
grand 	3836 	5.40241521916 	20723.6647807
screen size 	3831 	4.88386611216 	18710.0910757
download 	3818 	4.97493059025 	18994.2849936
actually 	3810 	4.96191784799 	18904.9070009
using phone 	3792 	4.86868712609 	18462.0615821
delivery 	3791 	4.94640441038 	18751.8191197
read 	3777 	4.9066487035 	18532.4121531
phone good 	3771 	4.881921397 	18409.7255881
audio 	3769 	5.00617829885 	18868.2860084
sd card 	3759 	5.06741199989 	19048.4017076
week 	3753 	4.89448963952 	18369.0196171
option 	3749 	4.98780630461 	18699.285836
yes 	3734 	5.1041633288 	19058.9458698
point 	3685 	4.98104121115 	18355.1368631
build quality 	3680 	4.94581251927 	18200.5900709
quot 	3678 	5.48921431347 	20189.3302449
s2 	3669 	5.41747432727 	19876.7133067
ghz 	3647 	4.99835230805 	18228.9908675
pocket 	3618 	4.98534097208 	18036.963637
buy phone 	3618 	4.9646274688 	17962.0221821
qwerty 	3606 	4.94167906195 	17819.6946974
handset 	3596 	5.22446252561 	18787.1672421
maps 	3578 	5.02842262245 	17991.6961431
gets 	3573 	5.00492201728 	17882.5863677
purchase 	3557 	5.00712154684 	17810.3313421
rs 	3547 	5.15682579871 	18291.261108
charging 	3539 	5.05810032636 	17900.617055
picture 	3497 	4.99306540412 	17460.7497182
price range 	3485 	5.03164116401 	17535.2694566
quad 	3479 	5.141597078 	17887.6162344
simply 	3463 	5.07951298789 	17590.3534771
sense 	3450 	5.03454673506 	17369.186236
core processor 	3450 	5.00116261435 	17254.0110195
amoled 	3441 	5.04592712126 	17363.0352242
playing 	3436 	5.03810949187 	17310.9442141
upgrade 	3394 	5.06042012856 	17175.0659163
solid 	3380 	4.99586087107 	16886.0097442
specs 	3359 	5.08971022105 	17096.3366325
average 	3350 	5.11461638566 	17133.9648919
weight 	3338 	5.00335388147 	16701.1952563
different 	3334 	5.08357941166 	16948.6537585
hands 	3316 	5.06641016311 	16800.2161009
friends 	3306 	5.11007330603 	16893.9023497
real 	3301 	5.06774616865 	16728.6301027
ur 	3283 	5.34611346983 	17551.2905215
users 	3280 	5.13478335252 	16842.0893963
quick 	3274 	5.03164116401 	16473.593171
brand 	3263 	5.11531715653 	16691.2798818
live 	3259 	5.1065926203 	16642.3853496
definitely 	3250 	5.09553514758 	16560.4892296
photos 	3216 	5.12588807949 	16484.8560637
let 	3212 	5.11847671682 	16440.5472144
box 	3209 	5.13085968064 	16464.9287152
huge 	3207 	5.09484809843 	16339.1778517
finally 	3172 	5.08664011801 	16134.8224543
cell 	3170 	5.28364662957 	16749.1598157
fantastic 	3168 	5.09656660719 	16145.9230116
quality good 	3155 	5.08527864741 	16044.0541326
year 	3135 	5.14809529582 	16139.2787524
compare 	3129 	5.14411914744 	16095.9488123
br great 	3129 	5.17973884842 	16207.4028567
simple 	3128 	5.10798344111 	15977.7722038
lg 	3128 	5.42461211632 	16968.1866998
access 	3126 	5.13085968064 	16039.0673617
running 	3121 	5.12235200792 	15986.8606167
hard 	3119 	5.11812516119 	15963.4323777
years 	3101 	5.12305822263 	15886.6035484
said 	3095 	5.15682579871 	15960.375847
graphics 	3092 	5.14051813526 	15894.4820742
open 	3073 	5.15317882165 	15835.7185189
good camera 	3068 	5.0501873276 	15493.9747211
facebook 	3057 	5.17749836951 	15827.6125156
runs 	3052 	5.12872596717 	15652.8716518
wait 	3047 	5.15792249046 	15716.1898284
options 	3046 	5.1365719418 	15645.9981347
recording 	3044 	5.17377535702 	15748.9721868
customer 	3039 	5.27497426466 	16030.6467903
till 	3036 	5.14267718612 	15613.1679371
needs 	3036 	5.12235200792 	15551.460696
mode 	3031 	5.25825624023 	15937.7746641
good battery 	3019 	5.06707794277 	15297.5083092
installed 	3016 	5.20433800743 	15696.2834304
ease 	3015 	5.09587884925 	15364.0747305
believe 	2997 	5.16858631647 	15490.2531904
contacts 	2988 	5.25785195479 	15710.4616409
single 	2984 	5.16195401507 	15403.270781
came 	2978 	5.16232132454 	15373.3929045
quad core 	2972 	5.28821949141 	15716.5883285
glass 	2960 	5.26841686411 	15594.5139178
br good 	2953 	5.29574775783 	15638.3431289
camera quality 	2943 	5.11566772621 	15055.4101182
navigation 	2935 	5.16305634846 	15153.5703827
coming 	2935 	5.17526289913 	15189.396609
try 	2931 	5.20051391099 	15242.7062731
usb 	2917 	5.3594470007 	15633.506901
latest 	2914 	5.1959442153 	15140.9814434
didn 	2907 	5.21357594841 	15155.865282
white 	2902 	5.29239486282 	15358.5298919
wanted 	2893 	5.18536210597 	15001.2525726
seen 	2892 	5.17451885148 	14964.7085185
strong nice 	2874 	5.10763555452 	14679.3445837
cost 	2870 	5.20280661356 	14932.0549809
friendly 	2855 	5.13764663293 	14667.981137
volume 	2838 	5.29532803065 	15028.140951
loud 	2831 	5.2051045847 	14735.6510793
useful 	2821 	5.20395493905 	14680.3568831
really good 	2816 	5.23546892603 	14743.0804957
windows phone 	2811 	5.46555350669 	15363.6709073
slim 	2806 	5.16342406311 	14488.5679211
mail 	2799 	5.230737056 	14640.8330197
camera good 	2788 	5.14809529582 	14352.8896847
application 	2780 	5.29911193258 	14731.5311726
check 	2779 	5.26068539122 	14619.4447022
normal 	2768 	5.24980038151 	14531.447456
jelly 	2752 	5.31353729939 	14622.8546479
type 	2750 	5.26230810963 	14471.3473015
fun 	2748 	5.19518462544 	14276.3673507
multi 	2747 	5.23546892603 	14381.8331398
phone great 	2739 	5.18123529464 	14191.403472
model 	2731 	5.37205410149 	14671.0797512
plastic 	2728 	5.3351364112 	14554.2521297
thought 	2726 	5.23863599122 	14280.5217121
basic 	2726 	5.32082877498 	14504.5792406
expect 	2714 	5.23152414773 	14198.356537
world 	2692 	5.27005218746 	14186.9804886
soon 	2676 	5.23270594815 	14002.7211172
love phone 	2670 	5.20127756128 	13887.4110886
turn 	2668 	5.48413300172 	14631.6668486
hold 	2662 	5.28281744212 	14062.8600309
strong good 	2655 	5.18686699715 	13771.1318774
gpu 	2647 	5.44829043927 	14421.6247927
color 	2641 	5.29911193258 	13994.9546139
bean 	2639 	5.36168664329 	14149.4910516
tell 	2636 	5.25422072224 	13850.1258238
ace 	2633 	5.66412579728 	14913.6432242
tried 	2632 	5.31439236571 	13987.4807066
office 	2627 	5.31097647853 	13951.9352091
technology 	2624 	5.36303284049 	14072.5981734
black 	2616 	5.38344634135 	14083.095629
jelly bean 	2615 	5.37069571323 	14044.3692901
strong phone 	2611 	5.20357201735 	13586.5265373
weeks 	2606 	5.26964310584 	13732.6899338
won 	2601 	5.3752308684 	13980.9754887
value money 	2601 	5.25180720538 	13659.9505412
nokia lumia 	2590 	5.59723870125 	14496.8482362
install 	2589 	5.36798445988 	13897.7117666
response 	2586 	5.27497426466 	13641.0834484
game 	2586 	5.35498270757 	13847.9852818
strong fast 	2581 	5.21512393634 	13460.2348797
micro 	2572 	5.38390474155 	13847.4029953
especially 	2571 	5.29239486282 	13606.7471923
canvas 	2569 	5.73776711209 	14740.323711
devices 	2561 	5.41463341627 	13866.8761791
choice 	2556 	5.31353729939 	13581.4013373
screen resolution 	2552 	5.26149642127 	13427.3388671
reception 	2548 	5.30248746321 	13510.7380563
charger 	2547 	5.43517390437 	13843.3879344
given 	2539 	5.30799711902 	13477.0046852
satisfied 	2538 	5.27374147223 	13384.7558565
led 	2506 	5.33732220442 	13375.3294443
company 	2490 	5.41227214008 	13476.5576288
big screen 	2488 	5.27620857874 	13127.2069439
pc 	2486 	5.44098224596 	13526.2818635
brilliant 	2476 	5.38619989977 	13336.2309518
720 	2473 	5.84450748925 	14453.4670209
phone just 	2457 	5.30629860481 	13037.575672
deal 	2454 	5.33601015525 	13094.568921
absolutely 	2451 	5.35009489513 	13113.082588
ios 	2446 	5.59327381359 	13681.147748
strong screen 	2441 	5.27087085308 	12866.1957524
care 	2440 	5.46059071735 	13323.8413503
went 	2439 	5.37978668494 	13121.2997246
expected 	2439 	5.32557527795 	12989.0781029
space 	2423 	5.42987906649 	13156.5969781
change 	2421 	5.39080608019 	13051.1415201
calling 	2414 	5.40381741616 	13044.8152426
texting 	2406 	5.34876599128 	12869.130975
phone price 	2404 	5.32039838977 	12790.237729
mp camera 	2399 	5.33469982529 	12797.9448809
ago 	2392 	5.31439236571 	12712.0265388
extremely 	2388 	5.40148151227 	12898.7378513
updates 	2387 	5.44438609073 	12995.7495986
memory card 	2384 	5.44195359135 	12973.6173618
sync 	2381 	5.43758994806 	12946.9016663
mind 	2381 	5.36528053755 	12774.7329599
cam 	2381 	5.50048492458 	13096.6546054
took 	2378 	5.39358000707 	12825.9332568
temple 	2372 	5.39589750521 	12799.0688824
lags 	2372 	5.39034450621 	12785.8971687
hope 	2369 	5.35676603395 	12690.1787344
duos 	2361 	5.6173024296 	13262.4510363
talk 	2356 	5.41794859809 	12764.6868971
media 	2352 	5.41984793389 	12747.4823405
making 	2349 	5.38803982669 	12656.5055529
lasts 	2348 	5.35631990411 	12576.6391349
camera br 	2347 	5.34655506842 	12548.3647456
order 	2341 	5.47154154854 	12808.8787651
xolo 	2335 	5.98721708565 	13980.151895
piece 	2330 	5.43180121989 	12656.0968423
away 	2327 	5.38024341022 	12519.8264156
4s 	2311 	5.65206292483 	13061.9174193
difference 	2310 	5.49074375552 	12683.6180753
powerful 	2308 	5.42222718793 	12514.5003497
ordered 	2301 	5.37432219046 	12366.3153603
start 	2297 	5.42175088404 	12453.7617806
15 	2290 	5.43180121989 	12438.8247935
920 	2289 	5.99310192819 	13718.2103136
phone br 	2282 	5.45861247734 	12456.5536733
fact 	2281 	5.43083968135 	12387.7453132
number 	2280 	5.51084234498 	12564.7205466
great screen 	2278 	5.34788103547 	12182.4729988
second 	2277 	5.40803584285 	12314.0976142
user friendly 	2268 	5.36843582527 	12175.6124517
help 	2267 	5.44195359135 	12336.9087916
products 	2260 	5.48565468601 	12397.5795904
wont 	2253 	5.48261362944 	12352.3285071
galaxy s3 	2246 	5.59101520167 	12557.420143
online 	2243 	5.45171929396 	12228.2063764
business 	2243 	5.46257287856 	12252.5509666
use phone 	2227 	5.40241521916 	12031.1786931
smartphones 	2227 	5.48565468601 	12216.5529858
ipod 	2227 	5.41937276163 	12068.9431402
signal 	2224 	5.57479106958 	12398.3353387
instead 	2222 	5.42652416279 	12057.7366897
worst 	2219 	5.52288752858 	12255.2874259
