sony ericsson xperia 	242 	5.09402553207 	1232.75417876
ice cream sandwich 	235 	5.12809208663 	1205.10164036
good battery life 	221 	5.07038376901 	1120.55481295
read review droid 	199 	5.13804241749 	1022.47044108
dual core processor 	192 	5.19991782121 	998.384221672
phone read review 	182 	5.22687363119 	951.291000877
poor battery life 	176 	5.37376475101 	945.782596178
samsung galaxy ii 	127 	5.75422855691 	730.787026728
microsd card slot 	127 	5.59217269758 	710.205932592
android ice cream 	126 	5.69142765567 	717.119884615
th read review 	125 	5.60007787708 	700.009734636
5mm headphone jack 	119 	5.67418584924 	675.228116059
short battery life 	113 	5.70897196532 	645.113832082
read review magic 	112 	5.70897196532 	639.404860116
long battery life 	98 	5.8412399339 	572.441513522
wi fi bluetooth 	97 	5.85139230537 	567.58505362
smartphone read review 	91 	5.91457120699 	538.225979836
abstract video review 	89 	5.93655011371 	528.35296012
great battery life 	88 	5.9477234143 	523.399660459
motorola droid razr 	87 	6.15969366502 	535.893348857
memory card slot 	85 	6.01751917624 	511.48912998
camera read review 	84 	5.99370852755 	503.471516314
ericsson xperia x10 	82 	6.15969366502 	505.094880532
wi fi gps 	79 	6.1188716705 	483.390861969
features read review 	79 	6.05433314936 	478.2923188
decent battery life 	73 	6.14590034289 	448.650725031
average battery life 	70 	6.17367990699 	432.15759349
excellent battery life 	67 	6.26197251414 	419.552158447
solid build quality 	66 	6.23166716464 	411.290032867
samsung galaxy note 	66 	6.4110080933 	423.126534158
device read review 	64 	6.26197251414 	400.766240905
htc windows phone 	63 	6.4290265988 	405.028675725
windows phone device 	62 	6.4110080933 	397.482501785
life read review 	62 	6.29322505764 	390.179953574
hd video recording 	62 	6.30922539899 	391.171974737
price read review 	60 	6.32548591986 	379.529155192
battery life read 	59 	6.34201522181 	374.178898087
windows mobile smartphone 	58 	6.4110080933 	371.838469411
windows phone 8x 	57 	6.60771838755 	376.63994809
android jelly bean 	57 	6.44737573747 	367.500417036
windows phone os 	55 	6.54453948593 	359.949671726
windows phone handset 	55 	6.4110080933 	352.605445132
integrated wi fi 	55 	6.4110080933 	352.605445132
htc evo 3d 	54 	6.72278771733 	363.030536736
abstract sony ericsson 	54 	6.4290265988 	347.167436335
samsung galaxy nexus 	53 	6.58621218233 	349.069245663
nokia lumia 800 	53 	6.58621218233 	349.069245663
mobile mytouch 3g 	53 	7.00237257955 	371.125746716
latest version android 	53 	6.44737573747 	341.710914086
htc evo 4g 	53 	6.58621218233 	349.069245663
fi bluetooth gps 	52 	6.46606787048 	336.235529265
battery life good 	52 	6.48511606545 	337.226035404
quad core processor 	51 	6.52433677861 	332.741175709
best android phone 	51 	6.50453415131 	331.731241717
xperia x10 mini 	49 	6.58621218233 	322.724396934
screen read review 	49 	6.52433677861 	319.692502152
samsung galaxy s3 	49 	6.88101172255 	337.169574405
review droid eris 	49 	6.52433677861 	319.692502152
iphone read review 	49 	6.52433677861 	319.692502152
htc droid incredible 	49 	6.72278771733 	329.416598149
hd video capture 	49 	6.52433677861 	319.692502152
nokia lumia 920 	48 	6.72278771733 	322.693810432
nokia lumia 900 	48 	6.69869016575 	321.537127956
ericsson xperia play 	48 	6.88101172255 	330.288562682
super amoled display 	47 	6.58621218233 	309.551972569
low resolution screen 	47 	6.60771838755 	310.562764215
good build quality 	47 	6.56515877313 	308.562462337
ericsson xperia arc 	47 	6.72278771733 	315.971022715
performance read review 	46 	6.58621218233 	302.965760387
high end android 	46 	6.58621218233 	302.965760387
design read review 	46 	6.58621218233 	302.965760387
camera reception quality 	46 	6.58621218233 	302.965760387
battery life poor 	46 	6.60771838755 	303.955045827
battery life ecosystem 	46 	6.58621218233 	302.965760387
4g lte speeds 	46 	6.72278771733 	309.248234997
wi fi 3g 	45 	6.65217015012 	299.347656755
reception quality performance 	45 	6.60771838755 	297.34732744
