strong pros strong 	91341 	1.64907752504 	150628.390214
pros strong great 	5878 	4.39230154934 	25817.948507
pros strong nice 	2871 	5.10867957758 	14667.0190672
pros strong good 	2646 	5.19026130552 	13733.4314144
pros strong phone 	2587 	5.21280285213 	13485.5209784
pros strong fast 	2575 	5.21745042052 	13434.9348328
pros strong screen 	2430 	5.27538553343 	12819.1868462
dual core processor 	1929 	5.55937226191 	10724.0290932
pros strong easy 	1781 	5.58595189972 	9948.58033339
good battery life 	1617 	5.68621258468 	9194.60574943
pros strong love 	1528 	5.73907430182 	8769.30553318
pros strong looks 	1455 	5.78799527899 	8421.53313093
pros strong beautiful 	1225 	5.95993139125 	7300.91595428
pros strong like 	1135 	6.03617490847 	6851.05852111
strong easy use 	1105 	6.06293832566 	6699.54684986
pros strong large 	1098 	6.06928755334 	6664.07773357
pros strong excellent 	1071 	6.09416216612 	6526.84767991
great battery life 	1068 	6.09696459672 	6511.5581893
pros strong size 	1048 	6.11585089935 	6409.41174252
battery life good 	1044 	6.12350643913 	6392.94072245
pros strong android 	1039 	6.12446751561 	6363.32174872
pros strong small 	1033 	6.13025345268 	6332.55181662
battery life br 	1015 	6.1616902261 	6254.11557949
512 mb ram 	1012 	6.20973216727 	6284.24895327
pros strong touch 	980 	6.18287104818 	6059.21362722
pros strong camera 	961 	6.20242905708 	5960.53432385
ice cream sandwich 	938 	6.27350309477 	5884.5459029
quad core processor 	937 	6.27909908028 	5883.51583822
strong great screen 	907 	6.26019912915 	5678.00061013
pros strong big 	891 	6.27797737517 	5593.67784127
pros strong keyboard 	890 	6.27909908028 	5588.39818145
pros strong sleek 	883 	6.28698644511 	5551.40903103
br battery life 	878 	6.3029502961 	5533.99035997
strong touch screen 	789 	6.39941056229 	5049.13493364
ghz dual core 	761 	6.48251703021 	4933.19545999
samsung galaxy s3 	746 	6.56865346183 	4900.21548253
micro sd card 	727 	6.53765466981 	4752.87494495
phone price range 	722 	6.51466515159 	4703.58823945
pros strong best 	716 	6.49636766715 	4651.39924968
pros strong amazing 	700 	6.51893562071 	4563.2549345
phone br br 	695 	6.67284857321 	4637.62975838
pros strong battery 	666 	6.56865346183 	4374.72320558
br cons br 	652 	6.59139894582 	4297.59211267
pros strong speed 	646 	6.59909721325 	4263.01679976
br br cons 	628 	6.64011242581 	4169.99060341
strong nice screen 	625 	6.63209313665 	4145.0582104
gb internal memory 	600 	6.70154252492 	4020.92551495
strong large screen 	596 	6.67952639435 	3980.99773104
